participant_type,participant_id,model_name,encoding_type,maze_size,maze_shape,maze_file,timestamp,json_file,solve_success,solve_moves,solve_time,recognize_success,recognized_shape,generate_success,generate_shape,edit_distance,trial_num
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,0.64,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,0.64,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,0.64,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_4.npy,,,False,,,False,,False,,0.64,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_2.npy,,,False,,,False,,False,,0.64,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,True,,,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,0.64,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,False,,0.64,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,True,,,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,True,,,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,True,,,False,,True,,,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,True,,,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_3.npy,,,False,,,False,,False,,0.64,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_1.npy,,,True,,,False,,False,,0.64,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,cross,5x5_cross_0.npy,,,False,,,False,,False,,0.64,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,True,,,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,True,,,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_4.npy,,,False,,,False,,False,,0.32,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,15.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,28.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,16.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,17.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,13.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,12.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,10.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,11.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,9.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,8.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,5.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,4.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,6.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,7.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,3.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,2.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,0.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,1.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,20.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,21.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,23.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,22.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,26.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,27.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,True,,,25.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,19.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,18.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_2.npy,,,False,,,False,,False,,0.32,24.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,0.32,29.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,False,,0.32,14.0
llm,claude-3.5-sonnet_matrix,claude-3.5-sonnet,matrix,5x5,spiral,5x5_spiral_3.npy,,,False,,,False,,True,,,28.0
