encoding_type,model_name,maze_size,maze_shape,trial_file,edit_distance
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_28.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_28.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_28.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_28.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_28.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_29.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_29.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_29.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_29.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_3.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_3.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_3.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_3.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_3.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_4.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_4.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_4.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_4.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_4.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_5.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_5.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_5.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_5.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_5.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_6.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_7.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_7.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_7.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_7.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_7.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_8.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_8.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_9.npy/0.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_9.npy/1.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_9.npy/2.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_9.npy/3.txt,0.7959183673469388
matrix,anthropic,7x7,Z,matrix_claude_results/7x7/Z/7x7_Z_9.npy/4.txt,0.7959183673469388
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_0.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_0.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_0.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_0.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_0.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_1.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_1.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_1.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_1.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_1.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_10.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_10.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_10.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_10.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_10.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_11.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_11.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_11.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_11.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_11.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_12.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_12.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_12.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_12.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_12.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_13.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_13.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_13.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_13.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_13.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_14.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_14.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_14.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_14.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_14.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_15.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_15.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_15.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_15.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_15.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_16.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_16.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_16.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_16.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_16.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_17.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_17.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_17.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_17.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_17.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_18.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_18.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_18.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_18.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_18.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_19.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_19.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_19.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_2.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_2.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_2.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_2.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_2.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_20.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_20.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_20.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_20.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_20.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_21.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_21.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_21.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_21.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_22.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_22.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_22.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_22.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_22.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_23.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_23.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_23.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_23.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_23.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_24.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_24.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_24.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_24.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_24.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_25.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_25.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_25.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_25.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_25.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_26.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_26.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_26.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_26.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_26.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_27.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_27.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_27.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_27.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_27.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_28.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_28.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_28.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_28.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_28.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_29.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_29.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_29.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_29.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_29.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_3.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_3.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_3.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_3.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_3.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_4.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_4.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_4.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_4.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_4.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_5.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_5.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_5.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_5.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_5.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_6.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_6.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_6.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_6.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_6.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_7.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_7.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_7.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_7.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_7.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_8.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_8.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_8.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_8.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_9.npy/0.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_9.npy/1.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_9.npy/2.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_9.npy/3.txt,0.8979591836734694
matrix,anthropic,7x7,cross,matrix_claude_results/7x7/cross/7x7_cross_9.npy/4.txt,0.8979591836734694
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_0.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_0.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_0.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_0.npy/3.txt,0.3877551020408163
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_0.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_10.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_10.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_10.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_10.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_10.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_11.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_11.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_11.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_11.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_11.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_12.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_12.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_12.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_12.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_12.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_13.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_13.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_13.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_13.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_13.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_14.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_14.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_14.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_14.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_14.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_15.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_15.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_15.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_15.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_15.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_16.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_16.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_16.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_16.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_17.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_17.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_17.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_17.npy/3.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_17.npy/4.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_18.npy/0.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_18.npy/1.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_18.npy/2.txt,0.6530612244897959
matrix,anthropic,7x7,spiral,matrix_claude_results/7x7/spiral/7x7_spiral_18.npy/3.txt,0.6530612244897959
